Ticker,Nome,Setor,Subsetor,Segmento,Desc_Bazin,Desc_Graham,Desc_Gordon,Indice_PEG,Preco,DY,LPA,VPA,Risco,Payout,ROE,CAGR_lucros_5anos,Cresc_esperado,Media_Crescimento
CAMB3,Cambuci,Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,2.3125000000000004,0.23860092158765436,2.8669778296382735,0.27,11.1,0.0125,1.82,5.19,0.0881,0.07623626373626374,0.3503,0.11410000000000001,0.32359443681318684,0.21884721840659344
CAMB4,,,,,2.3020833333333335,0.5712843026957513,2.0559829353157655,0.15,6.25,0.022099999999999998,1.82,5.19,0.0881,0.07589285714285714,0.3503,0.11410000000000001,0.3237147321428572,0.21890736607142858
CAML3,Camil,Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,4.805233333333333,0.47708895163530274,2.3716816453956615,0.02,8.53,0.0338,1.38,8.57,0.0881,0.2089231884057971,0.1616,0.141,0.12783801275362316,0.1344190063768116
CASH3,Meliuz,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,0.0,0.0,0.0,0.43,7.75,0.0,0.0,9.02,0.0881,0.0,-0.049800000000000004,0.0,-0.049800000000000004,-0.049800000000000004
CASN3,Casan,Utilidade Pública,Água e Saneamento,Água e Saneamento,0.3683833333333333,-4.953575272895492,-37.30434782608696,-4.36,9.61,0.0023,0.06,1.93,0.0881,0.3683833333333333,0.0302,0.0,0.019074823333333334,0.019074823333333334
CASN4,Casan,Utilidade Pública,Água e Saneamento,Água e Saneamento,0.40454999999999997,-4.185372011876718,-29.379310344827587,-3.8,8.37,0.0029,0.06,1.93,0.0881,0.40454999999999997,0.0302,0.0,0.017982590000000003,0.017982590000000003
CATA3,Ind Cataguas,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,328.96175000000005,0.948818884165971,0.5375328083989502,-0.02,103.61,0.1905,144.89,1257.08,0.0881,0.13622544689074473,0.1153,0.0,0.09959320597349713,0.09959320597349713
CATA4,Ind Cataguas,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,1.0,0.0,0.0,0.0,0.0,144.89,1257.08,0.0881,0.0,0.1153,0.0,0.1153,0.1153
CBAV3,Cba,Materiais Básicos,Mineração,Minerais Metálicos,5.761433333333333,0.0,-0.0652962515114874,0.01,4.18,0.0827,0.0,8.03,0.0881,inf,-0.26280000000000003,0.0,0.0,0.0
CBEE3,Ampla Energ,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.04,13.1,0.0,0.0,21.13,0.0881,0.0,-0.034300000000000004,0.0,-0.034300000000000004,-0.034300000000000004
CCRO3,CCR SA,Bens Industriais,Transporte,Exploração de Rodovias,3.2304,-0.6695332128946788,-5.118055555555556,-0.37,13.46,0.0144,0.46,6.28,0.0881,0.4213565217391304,0.0737,0.0,0.04264602434782609,0.04264602434782609
CCXC3,,,,,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0881,0.0,-0.1481,0.0,-0.1481,-0.1481
CEAB3,Cea Modas,Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,0.0,-0.3283602121479109,0.0,-0.27,7.41,0.0,0.15,9.22,0.0881,0.0,0.016399999999999998,0.0,0.016399999999999998,0.016399999999999998
CEBR3,Ceb,Utilidade Pública,Energia Elétrica,Energia Elétrica,44.18691666666666,0.3952062274559416,0.971883385780191,-22.49,17.95,0.1477,2.7,14.5,0.0881,0.9819314814814812,0.1863,0.0836,0.003366165000000045,0.04348308250000002
CEBR5,Ceb,Utilidade Pública,Energia Elétrica,Energia Elétrica,44.18873333333334,0.4130636480380223,0.972714691719673,-21.83,17.42,0.1522,2.7,14.5,0.0881,0.9819718518518519,0.1863,0.0836,0.0033586439999999957,0.043479321999999994
CEBR6,Ceb,Utilidade Pública,Energia Elétrica,Energia Elétrica,48.601,0.3379277086077578,0.9720160113189638,-24.62,19.65,0.1484,2.7,14.5,0.0881,1.080022222222222,0.1863,0.0836,-0.014908139999999957,0.03434593000000002
CEDO3,Cedro,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.39990523381575155,0.0,-0.01,30.99,0.0,6.4,18.52,0.0881,0.0,0.3457,0.0,0.3457,0.3457
CEDO4,Cedro,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.4384398767556242,0.0,-0.01,29.0,0.0,6.4,18.52,0.0881,0.0,0.3457,0.0,0.3457,0.3457
CEEB3,Coelba,Utilidade Pública,Energia Elétrica,Energia Elétrica,20.584000000000003,0.24198486915848375,10.118767265156654,-0.29,39.84,0.031,5.43,22.61,0.0881,0.22744751381215472,0.24,0.5169,0.18541259668508284,0.3511562983425414
CEEB5,Coelba,Utilidade Pública,Energia Elétrica,Energia Elétrica,20.532866666666663,0.2720467142069175,9.778937429188083,-0.28,38.26,0.0322,5.43,22.61,0.0881,0.22688250460405154,0.24,0.5169,0.1855481988950276,0.3512240994475138
CEEB6,Coelba,Utilidade Pública,Energia Elétrica,Energia Elétrica,22.653866666666673,-0.1545270617335141,13.619722554457866,-0.45,60.68,0.022400000000000003,5.43,22.61,0.0881,0.2503189686924494,0.24,0.5169,0.17992344751381215,0.3484117237569061
CEED3,Ceee-D,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.02,24.28,0.0,0.0,0.0,0.0881,0.0,-0.13269999999999998,0.0,-0.13269999999999998,-0.13269999999999998
CEED4,Ceee-D,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.01,21.74,0.0,0.0,0.0,0.0881,0.0,-0.13269999999999998,0.0,-0.13269999999999998,-0.13269999999999998
CEGR3,Ceg,Utilidade Pública,Gás,Gás,12.659199999999998,-5.586278088500292,-6.037943696450427,-2.91,88.32,0.0086,1.48,5.4,0.0881,0.5132108108108108,0.2748,0.026000000000000002,0.1337696691891892,0.0798848345945946
CEPE3,Celpe,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,-6.386558282026179,0.0,-2.5,125.26,0.0,0.64,19.97,0.0881,0.0,0.0322,0.0,0.0322,0.0322
CEPE5,Celpe,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,-1.3658687392215416,0.0,-0.8,40.12,0.0,0.64,19.97,0.0881,0.0,0.0322,0.0,0.0322,0.0322
CEPE6,Celpe,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,-1.5357017892952716,0.0,-0.86,43.0,0.0,0.64,19.97,0.0881,0.0,0.0322,0.0,0.0322,0.0322
CESP3,Cesp,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.5481769540345164,0.0,0.0,25.55,0.0,5.74,24.76,0.0881,0.0,0.23199999999999998,0.0,0.23199999999999998,0.23199999999999998
CESP5,Cesp,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.5579030861394485,0.0,0.0,25.0,0.0,5.74,24.76,0.0881,0.0,0.23199999999999998,0.0,0.23199999999999998,0.23199999999999998
CESP6,Cesp,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.553482117000843,0.0,0.0,25.25,0.0,5.74,24.76,0.0881,0.0,0.23199999999999998,0.0,0.23199999999999998,0.23199999999999998
CGAS3,Comgas,Utilidade Pública,Gás,Gás,51.36300000000001,-7.076092205310482,-2.2629629629629626,-0.54,114.14,0.027000000000000003,2.65,3.35,0.0881,1.162935849056604,0.7918000000000001,0.0,-0.12901260528301903,-0.12901260528301903
CGAS5,Comgas,Utilidade Pública,Gás,Gás,56.40635000000001,-7.7716238890164755,-2.2271062271062263,-0.59,123.97,0.0273,2.65,3.35,0.0881,1.2771249056603775,0.7918000000000001,0.0,-0.21942750030188693,-0.21942750030188693
CGRA3,Grazziotin,Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,23.775650000000002,0.6000241126792701,0.68091478337084,-0.23,25.89,0.055099999999999996,4.27,43.61,0.0881,0.33408407494145204,0.098,0.0693,0.06525976065573771,0.06727988032786886
CGRA4,Grazziotin,Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,23.785383333333332,0.5969343028119798,0.6785814362656908,-0.23,26.09,0.0547,4.27,43.61,0.0881,0.33422084309133493,0.098,0.0693,0.06524635737704917,0.06727317868852459
CIEL3,Cielo,Financeiro,Serviços Financeiros Diversos,Serviços Financeiros Diversos,4.725,0.46386669639942746,-0.39841269841269844,0.17,4.5,0.063,0.71,4.41,0.0881,0.3992957746478873,0.1616,0.0,0.0970738028169014,0.0970738028169014
CLSA3,Clearsale,Financeiro,Serviços Financeiros Diversos,Serviços Financeiros Diversos,0.0,0.0,0.0,0.3,3.05,0.0,0.0,3.81,0.0881,0.0,-0.0392,0.0,-0.0392,-0.0392
CLSC3,Celesc,Utilidade Pública,Energia Elétrica,Energia Elétrica,28.072483333333334,0.5789782565382247,13.130236916075491,0.06,69.89,0.0241,14.82,82.64,0.0881,0.11365377867746289,0.1793,0.5376,0.1589218774831309,0.34826093874156544
CLSC4,Celesc,Utilidade Pública,Energia Elétrica,Energia Elétrica,30.779333333333337,0.5939781727096343,11.669295973628445,0.06,67.4,0.0274,14.82,82.64,0.0881,0.12461268556005399,0.1793,0.5376,0.15695694547908232,0.34727847273954116
CMIG3,Cemig,Utilidade Pública,Energia Elétrica,Energia Elétrica,16.4956,0.4490880012686821,4.920916056932918,17.12,15.18,0.0652,3.04,11.1,0.0881,0.32557105263157887,0.2735,0.4618,0.18445631710526317,0.32312815855263155
CMIG4,Cemig,Utilidade Pública,Energia Elétrica,Energia Elétrica,16.4993,0.569214398884009,4.065272504940363,13.39,11.87,0.0834,3.04,11.1,0.0881,0.3256440789473684,0.2735,0.4618,0.18443634440789475,0.32311817220394734
CMIN3,Csn Mineracao,Materiais Básicos,Mineração,Minerais Metálicos,11.623199999999999,-0.3017214067512334,2.472132150978774,1.11,6.68,0.10439999999999999,0.56,2.09,0.0881,1.2453428571428569,0.2692,0.2857,-0.06604629714285706,0.10982685142857147
CMSA3,Cims,Outros,Outros,Outros,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0881,0.0,-4.2162,0.0,-4.2162,-4.2162
CMSA4,Cims,Outros,Outros,Outros,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0881,0.0,-4.2162,0.0,-4.2162,-4.2162
CNSY3,Cinesystem,Comunicações,Mídia,Produção e Difusão de Filmes e Programas,0.0,0.0,0.0,0.14,30.22,0.0,0.0,0.0,0.0881,0.0,-0.2756,0.0,-0.2756,-0.2756
COCE3,Coelce,Utilidade Pública,Energia Elétrica,Energia Elétrica,5.1677,0.4620862657213377,-5.299440597353311,1.36,50.01,0.0062,7.05,54.49,0.0881,0.0439804255319149,0.1293,0.0472,0.1236133309787234,0.0854066654893617
COCE5,Coelce,Utilidade Pública,Energia Elétrica,Energia Elétrica,5.1125,0.5600745504499642,-4.2075375604787375,1.12,40.9,0.0075,7.05,54.49,0.0881,0.043510638297872335,0.1293,0.0472,0.1236740744680851,0.08543703723404254
COCE6,Coelce,Utilidade Pública,Energia Elétrica,Energia Elétrica,5.14395,0.7938051132549099,-1.4258715343845054,0.52,19.17,0.0161,7.05,54.49,0.0881,0.04377829787234042,0.1293,0.0472,0.12363946608510638,0.0854197330425532
COGN3,Cogna ON,Consumo Cíclico,Diversos,Serviços Educacionais,0.0,0.0,0.0,-1.36,3.23,0.0,0.0,6.44,0.0881,0.0,-0.024700000000000003,0.0,-0.024700000000000003,-0.024700000000000003
CORR3,Cor Ribeiro,Financeiro,Exploração de Imóveis,Exploração de Imóveis,1247.7833666666666,0.9977396246854549,0.9968109982552794,0.0,2.71,27.626199999999997,317.06,201.49,0.0881,0.23612881473538128,1.5736,0.0,1.2020276971324042,1.2020276971324042
CORR4,Cor Ribeiro,Financeiro,Exploração de Imóveis,Exploração de Imóveis,1247.7666666666667,0.9316048797812904,0.9035049288061336,0.0,82.0,0.9129999999999999,317.06,201.49,0.0881,0.2361256544502618,1.5736,0.0,1.202032670157068,1.202032670157068
CPFE3,CPFL Energia,Utilidade Pública,Energia Elétrica,Energia Elétrica,55.815000000000005,0.08491885703540616,3.1813526355959327,1.29,37.21,0.09,4.66,15.77,0.0881,0.7186480686695279,0.2954,0.3539,0.08311136051502145,0.21850568025751071
CPLE11,Copel,Utilidade Pública,Energia Elétrica,Energia Elétrica,27.39893333333333,0.07535189838241513,2.4185965992152036,0.12,50.12,0.032799999999999996,3.35,38.98,0.0881,0.49072716417910434,0.0861,0.1412,0.043848391164179115,0.09252419558208955
CPLE3,Copel,Utilidade Pública,Energia Elétrica,Energia Elétrica,5.063,0.15618909767501193,2.4015050739234542,0.11,9.15,0.0332,0.67,7.8,0.0881,0.45340298507462684,0.0861,0.1412,0.047062002985074625,0.09413100149253731
CPLE5,Copel,Utilidade Pública,Energia Elétrica,Energia Elétrica,6.943066666666666,-1.2206520795612799,3.6895935522692875,0.28,24.08,0.0173,0.67,7.8,0.0881,0.6217671641791044,0.0861,0.1412,0.03256584716417911,0.08688292358208954
CPLE6,Copel,Utilidade Pública,Energia Elétrica,Energia Elétrica,5.566,0.0667359200514887,2.409999044068445,0.12,10.12,0.033,0.67,7.8,0.0881,0.4984477611940298,0.0861,0.1412,0.04318364776119404,0.09219182388059702
CPRE3,,,,,0.0,0.17973831179668728,inf,6.11,18.23,0.0,2.18,10.07,0.0881,0.0,0.2164,1.5726,0.2164,0.8945
CREM3,,,,,0.0,-0.895643493213513,0.0,22.14,14.5,0.0,0.44,5.91,0.0881,0.0,0.075,0.0,0.075,0.075
CRFB3,Carrefour BR,Consumo não Cíclico,Comércio e Distribuição,Alimentos,2.4696666666666665,-0.3709574522909153,-6.10483870967742,-0.46,11.95,0.0124,0.36,9.38,0.0881,0.41161111111111104,0.0388,0.0,0.02282948888888889,0.02282948888888889
CRIV3,Alfa Financ,Financeiro,Intermediários Financeiros,Soc. Crédito e Financiamento,0.0,0.2925112388805067,0.0,-0.1,5.61,0.0,0.27,10.35,0.0881,0.0,0.026000000000000002,0.0,0.026000000000000002,0.026000000000000002
CRIV4,Alfa Financ,Financeiro,Intermediários Financeiros,Soc. Crédito e Financiamento,3.9545500000000002,0.2824222725900326,-1.1127098321342928,-0.1,5.69,0.0417,0.27,10.35,0.0881,0.8787888888888888,0.026000000000000002,0.0,0.0031514888888888905,0.0031514888888888905
CRPG3,Cristal,Materiais Básicos,Químicos,Químicos Diversos,87.49050000000003,-0.13891318883863982,0.3295281582952817,-0.47,39.95,0.13140000000000002,2.29,23.88,0.0881,2.292327510917031,0.096,0.0,-0.12406344104803499,-0.12406344104803499
CRPG5,Cristal,Materiais Básicos,Químicos,Químicos Diversos,87.43756666666668,-0.04882643848244192,0.3821879382889201,-0.43,36.79,0.1426,2.29,23.88,0.0881,2.290940611353712,0.096,0.0,-0.12393029868995636,-0.12393029868995636
CRPG6,Cristal,Materiais Básicos,Químicos,Químicos Diversos,87.47666666666667,-0.06878236419425797,0.3707142857142858,-0.44,37.49,0.14,2.29,23.88,0.0881,2.2919650655021835,0.096,0.0,-0.12402864628820962,-0.12402864628820962
CSAB3,Seg Al Bahia,Financeiro,Previdência e Seguros,Seguradoras,10.014166666666666,0.21908921626127228,-3.472081218274112,-0.02,30.5,0.0197,2.46,27.56,0.0881,0.2442479674796748,0.0894,0.0,0.06756423170731707,0.06756423170731707
CSAB4,Seg Al Bahia,Financeiro,Previdência e Seguros,Seguradoras,11.018250000000002,-0.2538098714650982,-5.525925925925925,-0.03,48.97,0.013500000000000002,2.46,27.56,0.0881,0.2687378048780488,0.0894,0.0,0.06537484024390243,0.06537484024390243
CSAN3,Cosan,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,7.15345,0.0,-2.717299578059072,0.57,18.11,0.023700000000000002,0.0,9.86,0.0881,inf,-0.025,0.0,0.0,0.0
CSED3,Cruzeiro Edu,Consumo Cíclico,Diversos,Serviços Educacionais,1.1448166666666668,-0.06709103473171181,-4.9127516778523495,0.33,4.61,0.0149,0.21,3.95,0.0881,0.3270904761904762,0.0542,0.0,0.03647169619047619,0.03647169619047619
CSMG3,Copasa,Utilidade Pública,Água e Saneamento,Água e Saneamento,48.21959999999999,0.43576952578427364,1.6166568481485142,0.06,22.48,0.12869999999999998,3.4,20.75,0.0881,0.8509341176470587,0.1638,0.1819,0.02441699152941178,0.1031584957647059
CSNA3,Sid Nacional,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,32.65676666666667,0.0,0.24957410562180588,0.18,16.69,0.1174,0.0,13.39,0.0881,inf,-0.0496,0.0,0.0,0.0
CSRN3,Cosern,Utilidade Pública,Energia Elétrica,Energia Elétrica,18.511666666666667,-0.12506398220385098,4.446991723887423,2.13,29.0,0.0383,3.47,8.51,0.0881,0.3200864553314121,0.4077,0.2536,0.2772007521613833,0.26540037608069167
CSRN5,Cosern,Utilidade Pública,Energia Elétrica,Energia Elétrica,20.348666666666666,-0.016437114956582594,3.8330425541821525,1.93,26.2,0.0466,3.47,8.51,0.0881,0.351850144092219,0.4077,0.2536,0.2642506962536023,0.2589253481268011
CSRN6,Cosern,Utilidade Pública,Energia Elétrica,Energia Elétrica,20.365483333333334,0.010331648757922739,3.75615413413128,1.88,25.51,0.0479,3.47,8.51,0.0881,0.3521409221902017,0.4077,0.2536,0.2641321460230548,0.2588660730115274
CSUD3,,,,,16.753966666666667,0.1203565356557005,1.8258324341485173,0.35,18.86,0.0533,2.07,9.87,0.0881,0.4856222222222223,0.20920000000000002,0.1382,0.10760783111111111,0.12290391555555555
CTCA3,Ctc S.A.,Consumo não Cíclico,Agropecuária,Agricultura,0.0,1.0,0.0,0.0,0.0,0.0,0.34,2.69,0.0881,0.0,0.125,0.4976,0.125,0.3113
CTKA3,Karsten,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,-0.01,15.0,0.0,6.19,0.0,0.0881,0.0,-0.30920000000000003,0.0,-0.30920000000000003,-0.30920000000000003
CTKA4,Karsten,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,-0.01,18.5,0.0,6.19,0.0,0.0881,0.0,-0.30920000000000003,0.0,-0.30920000000000003,-0.30920000000000003
CTNM3,Coteminas,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,0.0,8.2,0.0,0.0,7.84,0.0881,0.0,-1.7593,0.0,-1.7593,-1.7593
CTNM4,Coteminas,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,0.0,1.43,0.0,0.0,7.84,0.0881,0.0,-1.7593,0.0,-1.7593,-1.7593
CTSA3,Santanense,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,-0.06,4.49,0.0,0.0,8.28,0.0881,0.0,-0.21359999999999998,0.0,-0.21359999999999998,-0.21359999999999998
CTSA4,Santanense,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,-0.03,2.11,0.0,0.0,8.28,0.0881,0.0,-0.21359999999999998,0.0,-0.21359999999999998,-0.21359999999999998
CTSA8,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,8.28,0.0881,0.0,-0.21359999999999998,0.0,-0.21359999999999998,-0.21359999999999998
CURY3,Cury S/A,Consumo Cíclico,Construção Civil,Incorporações,13.13455,-0.8282272747138869,4.745354717276963,0.62,18.37,0.0429,1.42,3.16,0.0881,0.554980985915493,0.4476,0.2964,0.1991905107042253,0.24779525535211266
CVCB3,Cvc Brasil,Consumo Cíclico,Viagens e Lazer,Viagens e Turismo,0.0,0.0,0.0,3.58,3.19,0.0,0.0,0.83,0.0881,0.0,-1.0979999999999999,0.0,-1.0979999999999999,-1.0979999999999999
CXSE3,Caixa Seguri,Financeiro,Previdência e Seguros,Seguradoras,16.849416666666666,-0.2774770888036704,2.462968540131063,0.3,13.57,0.0745,1.18,4.25,0.0881,0.8567499999999999,0.27649999999999997,0.2212,0.03960862500000002,0.1304043125
CYRE3,Cyrela Realt,Consumo Cíclico,Construção Civil,Incorporações,14.087233333333334,0.2874634381618444,-1.336870026525199,0.98,22.42,0.0377,2.26,19.47,0.0881,0.3739973451327434,0.1159,0.0,0.07255370769911504,0.07255370769911504
DASA3,Dasa,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,0.0,0.0,0.0,-0.05,8.65,0.0,0.0,10.55,0.0881,0.0,-0.1061,0.0,-0.1061,-0.1061
DESK3,Desktopsigma,Comunicações,Telecomunicações,Telecomunicações,0.33225,0.034661342032698716,-57.733333333333334,0.19,13.29,0.0015,0.77,10.94,0.0881,0.025889610389610386,0.0708,0.0,0.06896701558441559,0.06896701558441559
DEXP3,Dexxos Par,Materiais Básicos,Químicos,Petroquímicos,6.5055666666666685,0.32082997159676135,2.443973815941471,0.34,11.38,0.034300000000000004,1.7,7.34,0.0881,0.2296082352941177,0.2311,0.1448,0.1780375368235294,0.16141876841176472
DEXP4,Dexxos Par,Materiais Básicos,Químicos,Petroquímicos,8.22375,0.30710333657630934,2.165371809100999,0.35,11.61,0.0425,1.7,7.34,0.0881,0.29025,0.2311,0.1448,0.164023225,0.15441161250000002
DIRR3,Direcional,Consumo Cíclico,Construção Civil,Incorporações,0.0,-0.028776051339013113,0.0,0.12,21.74,0.0,1.78,11.15,0.0881,0.0,0.15960000000000002,0.0,0.15960000000000002,0.15960000000000002
DMMO11,,,,,0.0,0.0,0.0,0.49,0.34,0.0,0.0,0.0,0.0881,0.0,-0.0073,0.0,-0.0073,-0.0073
DMMO3,Dommo,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,0.0,0.0,0.0,2.52,1.76,0.0,0.0,0.0,0.0881,0.0,-0.0073,0.0,-0.0073,-0.0073
DMVF3,D1000vfarma,Saúde,Medicamentos e Outros Produtos,Medicamentos e Outros Produtos,0.0,0.4450450169915826,0.0,-0.76,5.95,0.0,0.3,17.03,0.0881,0.0,0.0175,0.0,0.0175,0.0175
DOHL3,Dohler,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,0.4,7.0,0.0,0.0,9.24,0.0881,0.0,-0.013300000000000001,0.0,-0.013300000000000001,-0.013300000000000001
DOHL4,Dohler,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,0.29,5.05,0.0,0.0,9.24,0.0881,0.0,-0.013300000000000001,0.0,-0.013300000000000001,-0.013300000000000001
DOTZ3,Dotz SA,Consumo Cíclico,Diversos,Programas de Fidelização,0.0,0.0,0.0,0.2,8.04,0.0,0.0,0.0,0.0881,0.0,-0.3749,0.0,-0.3749,-0.3749
DTCY3,Dtcom Direct,Bens Industriais,Serviços,Serviços Diversos,0.0,0.0,0.0,-0.63,4.51,0.0,0.06,0.0,0.0881,0.0,-0.4115,0.0,-0.4115,-0.4115
DTCY4,Dtcom Direct,Bens Industriais,Serviços,Serviços Diversos,0.0,0.0,0.0,-8.71,62.6,0.0,0.06,0.0,0.0881,0.0,-0.4115,0.0,-0.4115,-0.4115
DXCO3,Dexco,Materiais Básicos,Madeira e Papel,Madeira,3.5874333333333333,0.41924307597853133,7.7844365079449105,-0.28,7.66,0.0281,0.99,7.81,0.0881,0.217420202020202,0.1266,0.3444,0.09907460242424242,0.2217373012121212
EALT3,Aco Altona,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,3.5805000000000007,0.46850186042325526,-2.096000419428962,-0.3,9.9,0.0217,1.5,10.28,0.0881,0.14322000000000001,0.1461,0.0196,0.125175558,0.072387779
EALT4,Aco Altona,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,3.9444999999999997,0.44756405492477747,-1.9210090913742819,-0.31,10.29,0.023,1.5,10.28,0.0881,0.15777999999999998,0.1461,0.0196,0.123048342,0.071324171
ECOR3,Ecorodovias,Bens Industriais,Transporte,Exploração de Rodovias,1.3950000000000002,-0.06600358177805224,-0.43195605196698583,0.04,9.0,0.009300000000000001,0.8,3.96,0.0881,0.10462500000000001,0.2034,0.0738,0.182119275,0.1279596375
ECPR3,Encorpar,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,0.14,90.25,0.0,0.0,74.46,0.0881,0.0,-0.12279999999999999,0.0,-0.12279999999999999,-0.12279999999999999
ECPR4,Encorpar,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,0.0,0.0,0.0,0.14,90.74,0.0,0.0,74.46,0.0881,0.0,-0.12279999999999999,0.0,-0.12279999999999999,-0.12279999999999999
EEEL3,Ceee-T,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.4509120522199966,inf,0.01,294.77,0.0,81.35,157.45,0.0881,0.0,0.5167,0.1458,0.5167,0.33125000000000004
EEEL4,Ceee-T,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.23626536421684224,inf,0.01,410.0,0.0,81.35,157.45,0.0881,0.0,0.5167,0.1458,0.5167,0.33125000000000004
EGIE3,Engie Brasil,Utilidade Pública,Energia Elétrica,Energia Elétrica,48.37140000000001,-0.3510770556616241,1.2808761932849524,0.12,41.88,0.0693,4.13,10.34,0.0881,0.7027322033898306,0.3997,0.1097,0.11881793830508473,0.11425896915254237
EKTR3,Elektro,Utilidade Pública,Energia Elétrica,Energia Elétrica,19.150833333333335,0.11243484809113304,3.3591544179845387,-0.36,33.5,0.034300000000000004,4.5,14.07,0.0881,0.2553444444444445,0.3195,0.1839,0.23791745,0.21090872500000002
EKTR4,Elektro,Utilidade Pública,Energia Elétrica,Energia Elétrica,21.087533333333337,-0.009704714604385652,3.4373191727972796,-0.41,38.11,0.0332,4.5,14.07,0.0881,0.28116711111111115,0.3195,0.1839,0.22966710799999998,0.20678355399999998
ELEK3,,,,,0.0,-0.7012090385547726,0.0,-0.35,19.11,0.0,0.78,7.19,0.0881,0.0,0.10869999999999999,0.0,0.10869999999999999,0.10869999999999999
ELEK4,,,,,0.0,-2.2929211060251724,0.0,-0.68,36.99,0.0,0.78,7.19,0.0881,0.0,0.10869999999999999,0.0,0.10869999999999999,0.10869999999999999
ELET3,Eletrobras,Utilidade Pública,Energia Elétrica,Energia Elétrica,3.711766666666667,-0.07306601917165079,-15.622641509433961,-0.95,42.02,0.0053,1.39,49.03,0.0881,0.1602201438848921,0.028300000000000002,0.0,0.023765769928057554,0.023765769928057554
ELET5,Eletrobras,Utilidade Pública,Energia Elétrica,Energia Elétrica,34.199999999999996,-1.2983327397774527,-2.8640350877192993,-2.04,90.0,0.022799999999999997,1.39,49.03,0.0881,1.4762589928057552,0.028300000000000002,0.0,-0.013478129496402874,-0.013478129496402874
ELET6,Eletrobras,Utilidade Pública,Energia Elétrica,Energia Elétrica,24.921483333333335,-0.204581725947805,-1.7791798107255519,-1.07,47.17,0.0317,1.39,49.03,0.0881,1.0757474820143886,0.028300000000000002,0.0,-0.0021436537410071984,-0.0021436537410071984
ELMD3,Eletromidia,Comunicações,Mídia,Publicidade e Propaganda,0.0,-1.3802585291582647,0.0,-0.05,17.5,0.0,0.42,5.72,0.0881,0.0,0.0728,0.0,0.0728,0.0728
ELPL3,,,,,0.0,0.8223774977952576,0.0,0.07,8.31,0.0,8.0,12.16,0.0881,0.0,0.6585,0.0,0.6585,0.6585
EMAE3,Emae,Utilidade Pública,Energia Elétrica,Energia Elétrica,30.082,0.39652478110935657,-0.23735955056179775,-0.9,25.35,0.0712,2.5,31.37,0.0881,0.721968,0.0797,0.0,0.022159150399999994,0.022159150399999994
